Taxon_Local_ID,occurrenceID,catalogNumber,occurrenceRemarks,recordedBy,individualCount,sex,occurrenceStatus,previousIdentifications,associatedReferences,taxonID,scientificName,kingdom,phylum,class,order,suborder,infraorder,superfamily,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,island,country,countryCode,stateProvince,locality,verbatimDepth,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,georeferenceRemarks,identificationRemarks,identificationQualifier,samplingProtocol,eventDate,eventTime,year,month,day,fieldNumber,eventRemarks,bibliographicCitation,institutionCode,collectionCode,datasetName,basisOfRecord
1108240,imerss.org:iNat:24672703,NA,NA,Geneviève Reynolds,NA,NA,PRESENT,Mytilus edulis,NA,iNaturalist:1108240,Mytilus edulis,Animalia,Mollusca,Bivalvia,Mytilida,NA,NA,Mytiloidea,Mytilidae,Mytilus,NA,edulis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900077,-123.407677,24,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,record mostly appears accurate; shunted slightly into nearby waters at Montague beach,"In the field, mature Mytilus trossulus can often be distinguished from M. galloprovincialis, M. edulis, and related hybrids, using the siphon-mantle features of the live animal. Identification by shell shapes and sizes is otherwise inconclusive and remains limited to the level of species complex.",complex,NA,2019-05-04,NA,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
1108240,imerss.org:iNat:24708760,NA,NA,John D Reynolds,NA,NA,PRESENT,Mytilus edulis,NA,iNaturalist:1108240,Mytilus edulis,Animalia,Mollusca,Bivalvia,Mytilida,NA,NA,Mytiloidea,Mytilidae,Mytilus,NA,edulis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872363,-123.31071,NA,John D Reynolds,NA,NA,NA,"In the field, mature Mytilus trossulus can often be distinguished from M. galloprovincialis, M. edulis, and related hybrids, using the siphon-mantle features of the live animal. Identification by shell shapes and sizes is otherwise inconclusive and remains limited to the level of species complex.",complex,NA,2019-05-04,11:36:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
1108240,imerss.org:iNat:24540235,NA,NA,Norah Brown,NA,NA,PRESENT,Mytilus edulis,NA,iNaturalist:1108240,Mytilus edulis,Animalia,Mollusca,Bivalvia,Mytilida,NA,NA,Mytiloidea,Mytilidae,Mytilus,NA,edulis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.901003,-123.407344,9,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,record mostly appears accurate; shunted slightly into nearby waters at Montague beach,"In the field, mature Mytilus trossulus can often be distinguished from M. galloprovincialis, M. edulis, and related hybrids, using the siphon-mantle features of the live animal. Identification by shell shapes and sizes is otherwise inconclusive and remains limited to the level of species complex.",complex,NA,2019-05-04,14:08:53,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
1108240,imerss.org:iNat:24920197,NA,NA,Lena Dietz Chiasson,NA,NA,PRESENT,Mytilus edulis,NA,iNaturalist:1108240,Mytilus edulis,Animalia,Mollusca,Bivalvia,Mytilida,NA,NA,Mytiloidea,Mytilidae,Mytilus,NA,edulis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.963735,-123.514749,5,Lena Dietz Chiasson,NA,NA,NA,"In the field, mature Mytilus trossulus can often be distinguished from M. galloprovincialis, M. edulis, and related hybrids, using the siphon-mantle features of the live animal. Identification by shell shapes and sizes is otherwise inconclusive and remains limited to the level of species complex.",complex,NA,2019-05-05,10:45:43,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
1108240,imerss.org:iNat:24690315,NA,NA,Geneviève Reynolds,NA,NA,PRESENT,Mytilus edulis,NA,iNaturalist:1108240,Mytilus edulis,Animalia,Mollusca,Bivalvia,Mytilida,NA,NA,Mytiloidea,Mytilidae,Mytilus,NA,edulis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.964061,-123.514472,32,Geneviève Reynolds,NA,NA,NA,"In the field, mature Mytilus trossulus can often be distinguished from M. galloprovincialis, M. edulis, and related hybrids, using the siphon-mantle features of the live animal. Identification by shell shapes and sizes is otherwise inconclusive and remains limited to the level of species complex.",complex,NA,2019-05-05,NA,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
1108240,imerss.org:iNat:25595442,NA,NA,John D Reynolds,NA,NA,PRESENT,Mytilus edulis,NA,iNaturalist:1108240,Mytilus edulis,Animalia,Mollusca,Bivalvia,Mytilida,NA,NA,Mytiloidea,Mytilidae,Mytilus,NA,edulis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.963733,-123.514708,5,John D Reynolds,NA,NA,NA,"In the field, mature Mytilus trossulus can often be distinguished from M. galloprovincialis, M. edulis, and related hybrids, using the siphon-mantle features of the live animal. Identification by shell shapes and sizes is otherwise inconclusive and remains limited to the level of species complex.",complex,NA,2019-05-05,10:42:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
1108240,imerss.org:iNat:24701253,NA,NA,Geneviève Reynolds,NA,NA,PRESENT,Mytilus edulis,NA,iNaturalist:1108240,Mytilus edulis,Animalia,Mollusca,Bivalvia,Mytilida,NA,NA,Mytiloidea,Mytilidae,Mytilus,NA,edulis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.896856,-123.406319,16,Geneviève Reynolds,NA,NA,NA,"In the field, mature Mytilus trossulus can often be distinguished from M. galloprovincialis, M. edulis, and related hybrids, using the siphon-mantle features of the live animal. Identification by shell shapes and sizes is otherwise inconclusive and remains limited to the level of species complex.",complex,NA,2019-05-05,NA,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
1108240,imerss.org:iNat:24941466,NA,NA,Katie Kushneryk,NA,NA,PRESENT,Mytilus edulis,NA,iNaturalist:1108240,Mytilus edulis,Animalia,Mollusca,Bivalvia,Mytilida,NA,NA,Mytiloidea,Mytilidae,Mytilus,NA,edulis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.96356,-123.514775,5,Katie Kushneryk,NA,NA,NA,"In the field, mature Mytilus trossulus can often be distinguished from M. galloprovincialis, M. edulis, and related hybrids, using the siphon-mantle features of the live animal. Identification by shell shapes and sizes is otherwise inconclusive and remains limited to the level of species complex.",complex,NA,2019-05-05,10:43:28,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
1108240,imerss.org:iNat:24710166,NA,NA,NA,NA,NA,PRESENT,Mytilus edulis,NA,iNaturalist:1108240,Mytilus edulis,Animalia,Mollusca,Bivalvia,Mytilida,NA,NA,Mytiloidea,Mytilidae,Mytilus,NA,edulis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.964224,-123.515006,5,NA,NA,NA,NA,"In the field, mature Mytilus trossulus can often be distinguished from M. galloprovincialis, M. edulis, and related hybrids, using the siphon-mantle features of the live animal. Identification by shell shapes and sizes is otherwise inconclusive and remains limited to the level of species complex.",complex,NA,2019-05-05,11:04:26,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
605992,imerss.org:iNat:24529231,NA,NA,Norah Brown,NA,NA,PRESENT,Magallana gigas,NA,iNaturalist:605992,Magallana gigas,Animalia,Mollusca,Bivalvia,Ostreida,NA,NA,Ostreoidea,Ostreidae,Magallana,NA,gigas,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.90008,-123.408064,4,Norah Brown,NA,NA,NA,NA,NA,NA,2019-05-04,11:53:20,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
605992,imerss.org:iNat:24633477,NA,NA,NA,NA,NA,PRESENT,Magallana gigas,NA,iNaturalist:605992,Magallana gigas,Animalia,Mollusca,Bivalvia,Ostreida,NA,NA,Ostreoidea,Ostreidae,Magallana,NA,gigas,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.012524,-123.572116,68,NA,NA,NA,NA,NA,NA,NA,2019-05-04,13:54:22,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
605992,imerss.org:iNat:24672782,NA,NA,Geneviève Reynolds,NA,NA,PRESENT,Magallana gigas,NA,iNaturalist:605992,Magallana gigas,Animalia,Mollusca,Bivalvia,Ostreida,NA,NA,Ostreoidea,Ostreidae,Magallana,NA,gigas,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900045,-123.407735,6,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,record mostly appears accurate; shunted slightly into nearby waters at Montague beach,NA,NA,NA,2019-05-04,05:12:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
605992,imerss.org:iNat:25199674,NA,NA,Aimee Pelletier,NA,NA,PRESENT,Magallana gigas,NA,iNaturalist:605992,Magallana gigas,Animalia,Mollusca,Bivalvia,Ostreida,NA,NA,Ostreoidea,Ostreidae,Magallana,NA,gigas,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.899964,-123.40787,5,Aimee Pelletier,NA,NA,NA,NA,NA,NA,2019-05-04,13:02:31,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
605992,imerss.org:iNat:25657028,NA,NA,John D Reynolds,NA,NA,PRESENT,Magallana gigas,NA,iNaturalist:605992,Magallana gigas,Animalia,Mollusca,Bivalvia,Ostreida,NA,NA,Ostreoidea,Ostreidae,Magallana,NA,gigas,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.899467,-123.407714,6,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,14:20:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
605992,imerss.org:iNat:24771935,NA,NA,NA,NA,NA,PRESENT,Magallana gigas,NA,iNaturalist:605992,Magallana gigas,Animalia,Mollusca,Bivalvia,Ostreida,NA,NA,Ostreoidea,Ostreidae,Magallana,NA,gigas,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.88462,-123.321132,39,NA,NA,NA,NA,NA,NA,NA,2019-05-05,22:15:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
605992,imerss.org:iNat:24701255,NA,NA,Geneviève Reynolds,NA,NA,PRESENT,Magallana gigas,NA,iNaturalist:605992,Magallana gigas,Animalia,Mollusca,Bivalvia,Ostreida,NA,NA,Ostreoidea,Ostreidae,Magallana,NA,gigas,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.896847,-123.406264,16,Geneviève Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,NA,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
605992,imerss.org:iNat:25657032,NA,NA,John D Reynolds,NA,NA,PRESENT,Magallana gigas,NA,iNaturalist:605992,Magallana gigas,Animalia,Mollusca,Bivalvia,Ostreida,NA,NA,Ostreoidea,Ostreidae,Magallana,NA,gigas,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.896478,-123.406083,52,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,15:04:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
605992,imerss.org:iNat:25657037,NA,NA,John D Reynolds,NA,NA,PRESENT,Magallana gigas,NA,iNaturalist:605992,Magallana gigas,Animalia,Mollusca,Bivalvia,Ostreida,NA,NA,Ostreoidea,Ostreidae,Magallana,NA,gigas,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.899497,-123.407783,7,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,14:20:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
605992,imerss.org:iNat:25595361,NA,NA,John D Reynolds,NA,NA,PRESENT,Magallana gigas,NA,iNaturalist:605992,Magallana gigas,Animalia,Mollusca,Bivalvia,Ostreida,NA,NA,Ostreoidea,Ostreidae,Magallana,NA,gigas,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.9642,-123.515008,5,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,10:49:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
68652,imerss.org:iNat:24530241,NA,NA,Norah Brown,NA,NA,PRESENT,Pododesmus macrochisma,NA,iNaturalist:68652,Pododesmus macrochisma,Animalia,Mollusca,Bivalvia,Pectinida,NA,NA,Anomioidea,Anomiidae,Pododesmus,NA,macrochisma,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900242,-123.408157,5,Norah Brown,NA,NA,NA,NA,NA,NA,2019-05-04,12:07:01,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
54526,imerss.org:PMLS:18452,NA,Count: few,Larry Taylor,NA,NA,PRESENT,Crassadoma gigantea,NA,iNaturalist:54526,Crassadoma gigantea,Animalia,Mollusca,Bivalvia,Pectinida,NA,NA,Pectinoidea,Pectinidae,Crassadoma,NA,gigantea,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,60,48.92833,-123.50483,500,Larry Taylor,NA,NA,NA,NA,NA,NA,2019-05-04,12:00:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
54526,imerss.org:PMLS:18540,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Crassadoma gigantea,NA,iNaturalist:54526,Crassadoma gigantea,Animalia,Mollusca,Bivalvia,Pectinida,NA,NA,Pectinoidea,Pectinidae,Crassadoma,NA,gigantea,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,47,48.92833,-123.50483,500,Isabelle Cote,NA,NA,NA,NA,NA,NA,2019-05-04,15:25:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
54526,imerss.org:PMLS:18476,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Crassadoma gigantea,NA,iNaturalist:54526,Crassadoma gigantea,Animalia,Mollusca,Bivalvia,Pectinida,NA,NA,Pectinoidea,Pectinidae,Crassadoma,NA,gigantea,NA,species,Galiano Island,Canada,CA,British Columbia,"Retreat Cove South, island",49,48.938826,-123.501192,500,Isabelle Cote,NA,NA,NA,NA,NA,NA,2019-05-04,13:24:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
54526,imerss.org:PMLS:18598,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Crassadoma gigantea,NA,iNaturalist:54526,Crassadoma gigantea,Animalia,Mollusca,Bivalvia,Pectinida,NA,NA,Pectinoidea,Pectinidae,Crassadoma,NA,gigantea,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,43,48.906568,-123.460574,500,Isabelle Cote,NA,NA,NA,NA,NA,NA,2019-05-05,09:56:00,2019,5,5,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
54526,imerss.org:PMLS:18625,NA,Count: few,Stefania Gorgopa,NA,NA,PRESENT,Crassadoma gigantea,NA,iNaturalist:54526,Crassadoma gigantea,Animalia,Mollusca,Bivalvia,Pectinida,NA,NA,Pectinoidea,Pectinidae,Crassadoma,NA,gigantea,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,47,48.906568,-123.460574,500,Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019-05-05,09:59:00,2019,5,5,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
117624,imerss.org:PMLS:18407,NA,Count: many,Emily Adamczyk,NA,NA,PRESENT,Tresus sp.,NA,iNaturalist:117624,Tresus,Animalia,Mollusca,Bivalvia,Venerida,NA,NA,Mactroidea,Mactridae,Tresus,NA,NA,NA,genus,Galiano Island,Canada,CA,British Columbia,Montague Harbour,33,48.896354,-123.40363,500,Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019-05-04,12:00:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
117611,imerss.org:iNat:24698187,NA,NA,Emily Adamczyk,NA,NA,PRESENT,Tresus nuttallii,NA,iNaturalist:117611,Tresus nuttallii,Animalia,Mollusca,Bivalvia,Venerida,NA,NA,Mactroidea,Mactridae,Tresus,NA,nuttallii,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900103,-123.411999,341,Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019-05-04,NA,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
333608,imerss.org:iNat:24701214,NA,NA,Geneviève Reynolds,NA,NA,PRESENT,Leukoma staminea,NA,iNaturalist:333608,Leukoma staminea,Animalia,Mollusca,Bivalvia,Venerida,NA,NA,Veneroidea,Veneridae,Leukoma,NA,staminea,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.899017,-123.40798,6,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,record mostly appears accurate; shunted slightly into nearby waters at Montague beach,NA,NA,NA,2019-05-05,NA,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
333608,imerss.org:iNat:25657024,NA,NA,John D Reynolds,NA,NA,PRESENT,Leukoma staminea,NA,iNaturalist:333608,Leukoma staminea,Animalia,Mollusca,Bivalvia,Venerida,NA,NA,Veneroidea,Veneridae,Leukoma,NA,staminea,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.899704,-123.40784,23,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,record mostly appears accurate; shunted slightly into nearby waters at Montague beach,NA,NA,NA,2019-05-05,14:19:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
333608,imerss.org:iNat:25657018,NA,NA,John D Reynolds,NA,NA,PRESENT,Leukoma staminea,NA,iNaturalist:333608,Leukoma staminea,Animalia,Mollusca,Bivalvia,Venerida,NA,NA,Veneroidea,Veneridae,Leukoma,NA,staminea,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.899333,-123.407769,5,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,14:20:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
343269,imerss.org:iNat:24633318,NA,NA,NA,NA,NA,PRESENT,Ruditapes philippinarum,NA,iNaturalist:343269,Ruditapes philippinarum,Animalia,Mollusca,Bivalvia,Venerida,NA,NA,Veneroidea,Veneridae,Ruditapes,NA,philippinarum,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.012683,-123.57227,58,NA,NA,NA,NA,NA,NA,NA,2019-05-04,13:41:39,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
343269,imerss.org:iNat:25655210,NA,NA,John D Reynolds,NA,NA,PRESENT,Ruditapes philippinarum,NA,iNaturalist:343269,Ruditapes philippinarum,Animalia,Mollusca,Bivalvia,Venerida,NA,NA,Veneroidea,Veneridae,Ruditapes,NA,philippinarum,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.896722,-123.405944,8,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,15:03:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
343269,imerss.org:iNat:25595330,NA,NA,John D Reynolds,NA,NA,PRESENT,Ruditapes philippinarum,NA,iNaturalist:343269,Ruditapes philippinarum,Animalia,Mollusca,Bivalvia,Venerida,NA,NA,Veneroidea,Veneridae,Ruditapes,NA,philippinarum,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.964742,-123.515761,5,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,11:15:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
130233,imerss.org:iNat:24539940,NA,NA,Norah Brown,NA,NA,PRESENT,Saxidomus gigantea,NA,iNaturalist:130233,Saxidomus gigantea,Animalia,Mollusca,Bivalvia,Venerida,NA,NA,Veneroidea,Veneridae,Saxidomus,NA,gigantea,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.901073,-123.407491,7,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,record mostly appears accurate; shunted slightly into nearby waters at Montague beach,NA,NA,NA,2019-05-04,14:04:54,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
130233,imerss.org:iNat:25540448,NA,NA,John D Reynolds,NA,NA,PRESENT,Saxidomus gigantea,NA,iNaturalist:130233,Saxidomus gigantea,Animalia,Mollusca,Bivalvia,Venerida,NA,NA,Veneroidea,Veneridae,Saxidomus,NA,gigantea,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900306,-123.407333,10,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-04,13:13:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
130233,imerss.org:iNat:25655439,NA,NA,John D Reynolds,NA,NA,PRESENT,Saxidomus gigantea,NA,iNaturalist:130233,Saxidomus gigantea,Animalia,Mollusca,Bivalvia,Venerida,NA,NA,Veneroidea,Veneridae,Saxidomus,NA,gigantea,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.898792,-123.408058,6,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,14:22:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
68783,imerss.org:iNat:25655199,NA,NA,John D Reynolds,NA,NA,PRESENT,Batillaria attramentaria,NA,iNaturalist:68783,Batillaria attramentaria,Animalia,Mollusca,Gastropoda,NA,NA,NA,Cerithioidea,Batillariidae,Batillaria,NA,attramentaria,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.896081,-123.405906,9,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,15:09:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
1106826,imerss.org:iNat:24518704,NA,NA,Norah Brown,NA,NA,PRESENT,Lottia digitalis,NA,iNaturalist:1106826,Lottia digitalis,Animalia,Mollusca,Gastropoda,NA,NA,NA,Lottioidea,Lottiidae,Lottia,NA,digitalis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872343,-123.310686,2,Norah Brown,NA,NA,NA,NA,NA,NA,2019-05-04,09:17:44,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
1106826,imerss.org:iNat:24746143,NA,NA,Kelly Fretwell,NA,NA,PRESENT,Lottia digitalis,NA,iNaturalist:1106826,Lottia digitalis,Animalia,Mollusca,Gastropoda,NA,NA,NA,Lottioidea,Lottiidae,Lottia,NA,digitalis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.888352,-123.391559,402,Kelly Fretwell,NA,NA,NA,NA,NA,NA,2019-05-04,13:56:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
63243,imerss.org:iNat:24771927,NA,NA,NA,NA,NA,PRESENT,Lottia pelta,NA,iNaturalist:63243,Lottia pelta,Animalia,Mollusca,Gastropoda,NA,NA,NA,Lottioidea,Lottiidae,Lottia,NA,pelta,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.88462,-123.321132,39,NA,NA,NA,NA,NA,NA,NA,2019-05-05,22:15:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
339143,imerss.org:iNat:24746142,NA,NA,Kelly Fretwell,NA,NA,PRESENT,Lottia persona,NA,iNaturalist:339143,Lottia persona,Animalia,Mollusca,Gastropoda,NA,NA,NA,Lottioidea,Lottiidae,Lottia,NA,persona,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.888352,-123.391559,402,Kelly Fretwell,NA,NA,NA,NA,NA,NA,2019-05-04,13:55:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
339143,imerss.org:iNat:25587530,NA,NA,NA,NA,NA,PRESENT,Lottia persona,NA,iNaturalist:339143,Lottia persona,Animalia,Mollusca,Gastropoda,NA,NA,NA,Lottioidea,Lottiidae,Lottia,NA,persona,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013828,-123.571396,53,NA,NA,NA,NA,NA,NA,NA,2019-05-04,12:51:42,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49812,imerss.org:iNat:24696716,NA,NA,Emily Adamczyk,NA,NA,PRESENT,Haminoea vesicula,NA,iNaturalist:49812,Haminoea vesicula,Animalia,Mollusca,Gastropoda,Cephalaspidea,NA,NA,Haminoeoidea,Haminoeidae,Haminoea,NA,vesicula,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.90078,-123.407793,39,Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019-05-04,NA,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49812,imerss.org:PMLS:18408,NA,Count: abundant,Emily Adamczyk,NA,NA,PRESENT,Haminoea vesicula,NA,iNaturalist:49812,Haminoea vesicula,Animalia,Mollusca,Gastropoda,Cephalaspidea,NA,NA,Haminoeoidea,Haminoeidae,Haminoea,NA,vesicula,NA,species,Galiano Island,Canada,CA,British Columbia,Montague Harbour,33,48.896354,-123.40363,500,Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019-05-04,12:00:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
64148,imerss.org:iNat:24746140,NA,NA,Kelly Fretwell,NA,NA,PRESENT,Diodora aspera,NA,iNaturalist:64148,Diodora aspera,Animalia,Mollusca,Gastropoda,Lepetellida,NA,NA,Fissurelloidea,Fissurellidae,Diodora,NA,aspera,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.888352,-123.391559,402,Kelly Fretwell,NA,NA,NA,NA,NA,NA,2019-05-04,13:41:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
64148,imerss.org:iNat:24519360,NA,NA,Norah Brown,NA,NA,PRESENT,Diodora aspera,NA,iNaturalist:64148,Diodora aspera,Animalia,Mollusca,Gastropoda,Lepetellida,NA,NA,Fissurelloidea,Fissurellidae,Diodora,NA,aspera,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872198,-123.310928,2,Norah Brown,NA,NA,NA,NA,NA,NA,2019-05-04,09:26:39,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
69995,imerss.org:iNat:25480325,NA,NA,Jason Headley,NA,NA,PRESENT,Littorina scutulata,NA,iNaturalist:69995,Littorina scutulata,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,NA,Littorinoidea,Littorinidae,Littorina,NA,scutulata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.871498,-123.310567,NA,Jason Headley,NA,NA,NA,NA,NA,NA,2019-05-04,10:22:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
129298,imerss.org:iNat:25597353,NA,NA,John D Reynolds,NA,NA,PRESENT,Littorina sitkana,NA,iNaturalist:129298,Littorina sitkana,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,NA,Littorinoidea,Littorinidae,Littorina,NA,sitkana,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.964644,-123.515922,7,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,11:17:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
129298,imerss.org:iNat:25597355,NA,NA,John D Reynolds,NA,NA,PRESENT,Littorina sitkana,NA,iNaturalist:129298,Littorina sitkana,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,NA,Littorinoidea,Littorinidae,Littorina,NA,sitkana,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.964144,-123.515258,6,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-05,10:59:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
